longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
127.87713,37.01791,韩国 / 南韓,忠清北道,忠州市,"",""
126.99398,37.55986,大韩民国,首尔,首爾,"",乙支路洞
129.03331,35.10594,韩国 / 南韓,"",釜山,大廳洞,Daecheong-dong 1(il)-ga
127,36.5,大韩民国,忠清南道,公州市,"",""
127.65685,36.82153,大韩民国,忠清北道,槐山郡,"",""
127.72776,37.88048,韩国 / 南韓,江原道,春川市,"",Soyangno3-ga
127.44522,38.24391,韩国 / 南韓,江原道,西面,"",""
127.15,35.83333,大韩民国,全罗北道,全州市,"",""
126.79419,36.41676,韩国 / 南韓,忠清南道,Gyochon-ri,"",""
127.5668,36.64337,韩国 / 南韓,忠清北道,清州市,"",""
126.91667,35.6,大韩民国,全罗北道,井邑市,"",""
128.72995,37.38911,韩国 / 南韓,江原道,旌善邑,"",""
126.97928,37.5729,韩国 / 南韓,"",首尔市 / 首爾,鐘路1·2·3·4洞,壽松洞
127.46781,36.63535,大韩民国,忠清北道,Heungdeok,"",""
128.78509,35.67166,大韩民国,庆尚北道,清道郡,"",""
127.19431,36.80488,大韩民国,忠清南道,Dongnam,"",""
127,34.75,大韩民国,全罗南道,長興郡,"",""
127.25,35.75,大韩民国,全罗北道,任實郡,"",""
128.12408,35.20445,韩国 / 南韓,庆尚南道,晉州市,"",""
126.17331,34.4175,大韩民国,全罗南道,珍島郡,"",""
127.42768,36.88281,大韩民国,忠清北道,镇川郡,"",""
127.47579,35.80472,韩国 / 南韓,全北特別自治道,Jupyeong-ri,"",""
128.46138,36.01512,韩国 / 南韓,庆尚北道,倭館邑,"",""
126.53928,33.45578,韩国 / 南韓,济州特别自治道,濟州市,"",Odeung-dong
126.54611,33.40167,韩国 / 南韓,济州特别自治道,濟州市,"",""
126.5,33.41667,韩国 / 南韓,济州特别自治道,濟州市,"",""
128.14065,37.06206,韩国 / 南韓,忠清北道,堤川市,"",""
128.65152,35.27533,韩国 / 南韓,庆尚南道,昌原市,"",""
127.56358,35.62504,韩国 / 南韓,全北特別自治道,Deoksan-ri,"",""
126.76817,35.32734,大韩民国,全罗南道,長城郡,"",""
128.4902,35.50822,大韩民国,庆尚南道,昌宁郡,"",""
126.94905,34.70555,韩国 / 南韓,全羅南道,Geumsan-ri,"",""
129.01278,36.81733,大韩民国,庆尚北道,奉化郡,"",""
126.97769,36.80791,大韩民国,忠清南道,牙山市,"",""
126.92874,37.40282,韩国 / 南韓,京畿道,安養市,飛山1洞,""
127.30057,37.03789,大韩民国,京畿道,安城市,"",""
128.71667,36.56667,大韩民国,庆尚北道,An-dong,"",""
128.25,35.25,大韩民国,庆尚南道,晋州市,"",""
128.98725,35.08552,大韩民国,釜山,釜山广域市,"",""
126.92004,37.39161,韩国 / 南韓,京畿道,安養市,"",Anyang-dong
128.7502,37.88811,韩国 / 南韓,江原道,江陵市,"",""
128.40093,37.35873,大韩民国,江原道,平昌郡,"",""
130.83215,37.4968,韩国 / 南韓,庆尚北道,西面,"",""
129.04755,37.04479,韩国 / 南韓,庆尚北道,石浦面,"",""
128.34836,37.60159,大韩民国,江原道,平昌郡,"",""
128.4325,37.50495,大韩民国,江原道,平昌郡,"",""
128.44488,37.62716,大韩民国,江原道,平昌郡,"",""
128.55558,37.6416,韩国 / 南韓,江原道,珍富面,"",""
129.26976,36.00844,韩国 / 南韓,庆尚北道,慶州市,"",""
128.25209,36.16252,大韩民国,庆尚北道,金泉市,"",""
129.01595,36.96709,韩国 / 南韓,庆尚北道,小川面,"",""
129.21678,36.80676,韩国 / 南韓,庆尚北道,首比面,"",""
128.48734,35.34282,大韩民国,庆尚南道,咸安郡,"",""
128.43906,35.82159,大韩民国,庆尚北道,高靈郡,"",""
127.04564,37.28129,韩国 / 南韓,京畿道,水原市,"",""
125.69664,37.63055,韩国 / 南韓,"",仁川廣域市,"",""
126.66644,37.38612,韩国 / 南韓,"",仁川廣域市,松島3洞,""
127.02461,37.54784,大韩民国,首尔,首爾,"",왕십리
127.08366,37.53913,大韩民国,首尔,首爾,"",華陽洞
127.10461,37.60199,韩国 / 南韓,"",首尔市 / 首爾,忘憂本洞,忘憂洞
127.06718,37.66045,大韩民国,首尔,首爾,"",Sanggye-dong
127.01448,37.60267,大韩民国,首尔,首爾,"",Jeongleung-dong
126.85827,37.52157,大韩民国,首尔,首爾,"",Hwagok-dong
126.89106,37.47486,大韩民国,首尔,首爾,"",가리봉동
127.01088,37.49447,大韩民国,首尔,首爾,"",瑞草洞
127.11113,37.5021,大韩民国,首尔,首爾,"",石村洞
127.67615,38.14212,韩国 / 南韓,江原道,華川邑,"",""
128.9857,37.1652,大韩民国,江原道,太白市,"",""
127.2125,37.53895,大韩民国,京畿道,河南市,"",""
126.83048,37.31693,大韩民国,京畿道,安山市,"",""
126.92149,37.34261,韩国 / 南韓,京畿道,修理洞,"",山本洞
126.86499,37.44435,韩国 / 南韓,京畿道,光明市,"",老溫寺洞
127.05246,37.1623,大韩民国,京畿道,烏山市,"",""
126.97575,37.345,大韩民国,京畿道,義王市,"",""
126.99989,37.43407,韩国 / 南韓,京畿道,果川市,"",""
127.1338,37.6012,大韩民国,京畿道,九里市,"",""
127.046,37.81732,大韩民国,京畿道,楊州市,"",""
127.29239,36.59296,大韩民国,忠清南道,燕岐郡,"",""
126.66955,37.55792,大韩民国,仁川廣域市,仁川廣域市,"",""
126.73688,37.55742,大韩民国,仁川廣域市,仁川廣域市,"",""
126.71642,37.49671,韩国 / 南韓,"",仁川廣域市,"",""
126.73845,37.43138,大韩民国,仁川廣域市,仁川廣域市,"",""
126.66489,37.41911,韩国 / 南韓,"",仁川廣域市,東春1洞,靑鶴洞
126.28391,36.70036,大韩民国,忠清南道,泰安郡,"",""
127.22575,36.29304,大韩民国,忠清南道,雞龍市,"",""
127.59858,36.78377,大韩民国,忠清北道,Jeungpyeong,"",""
127.327,36.36685,韩国 / 南韓,"",大田,老隱1洞,""
127.331,36.27211,韩国 / 南韓,"",大田,杞城洞,鳳谷洞
127.44313,36.32938,大韩民国,大田,大田,"",""
129.14196,36.69592,韩国 / 南韓,庆尚北道,日月面,"",""
128.52403,35.82569,韩国 / 南韓,"",大邱,月城1洞,""
128.55109,35.87465,大韩民国,大邱,大邱廣域市,"",""
128.588,35.84119,大韩民国,大邱,大邱廣域市,"",""
128.59538,35.86678,大韩民国,大邱,大邱,"",""
128.63296,35.88566,大韩民国,大邱,大邱廣域市,"",""
128.62625,35.85905,大韩民国,大邱,大邱廣域市,"",""
126.90943,35.12159,韩国 / 南韓,"",光州,"",Bongseon-dong
128.97986,35.14479,大韩民国,釜山,釜山广域市,"",""
129.16792,35.16665,韩国 / 南韓,"",釜山,中1洞,中洞
128.933,35.1593,大韩民国,釜山,江西區,"",""
129.0901,35.25863,大韩民国,釜山,釜山广域市,"",""
129.20076,35.29721,大韩民国,釜山,机张郡,"",""
126.12305,37.23361,韩国 / 南韓,"",仁川廣域市,"",""
129.11253,35.15627,大韩民国,釜山,釜山广域市,"",""
128.56544,35.85509,大韩民国,大邱,大邱廣域市,"",""
126.9984,37.5601,韩国 / 南韓,"",首尔市 / 首爾,筆洞,忠武路5街
128.11157,36.14481,大韩民国,庆尚北道,Sinŭm-dong,"",""
126.82909,37.20025,大韩民国,京畿道,Hwaseong,"",""
128.18624,36.58755,大韩民国,庆尚北道,聞慶市,"",""
128.06857,35.00385,韩国 / 南韓,庆尚南道,泗川市,"",""
129.16626,37.45013,大韩民国,江原道,三陟市,"",""
127.25859,35.88724,大韩民国,全罗北道,完州郡,"",""
129.05159,36.43288,大韩民国,庆尚北道,青松郡,"",""
127.51522,37.8308,大韩民国,京畿道,加平郡,"",""
129.21844,35.9944,大韩民国,庆尚北道,慶州市,"",""
128.89503,36.90763,大韩民国,庆尚北道,奉化郡,"",""
126.95183,37.22008,大韩民国,京畿道,華城市,"",""
128.82036,36.88594,大韩民国,庆尚北道,奉化郡,"",""
129.27458,35.89489,大韩民国,庆尚北道,慶州市,"",""
128.93005,36.93233,大韩民国,庆尚北道,奉化郡,"",""
128.62372,35.80229,大韩民国,大邱,Dalseong,"",""
128.05458,36.64336,大韩民国,庆尚北道,聞慶市,"",""
128.17955,36.57011,大韩民国,庆尚北道,尚州市,"",""
128.71183,35.37509,大韩民国,庆尚南道,密陽市,"",""
128.74655,35.24898,大韩民国,庆尚南道,金海市,"",""
126.81863,34.44987,大韩民国,全罗南道,康津郡,"",""
128.90233,36.85871,大韩民国,庆尚北道,奉化郡,"",""
129.1981,35.75222,大韩民国,庆尚北道,慶州市,"",""
129.32831,35.71714,大韩民国,庆尚北道,慶州市,"",""
128.75539,36.83354,大韩民国,庆尚北道,奉化郡,"",""
129.44135,35.7906,大韩民国,庆尚北道,慶州市,"",""
129.46186,35.67769,大韩民国,庆尚北道,慶州市,"",""
126.62151,37.47353,韩国 / 南韓,"",仁川廣域市,Gwan-dong 1(il)-ga,官洞1街
126.65,37.46362,韩国 / 南韓,"",仁川廣域市,崇義2洞,崇義洞
129.14789,35.22599,大韩民国,釜山,釜山广域市,"",""
127.1339,37.37225,韩国 / 南韓,京畿道,城南市,Bundang,""
129.32681,35.52639,大韩民国,蔚山广域市,蔚山,"",""
129.32917,35.54382,韩国 / 南韓,"",蔚山,"",三山洞
129.4186,35.5047,大韩民国,蔚山广域市,Dong,"",""
129.33226,35.5684,大韩民国,蔚山广域市,蔚山,"",""
129.36049,35.58243,韩国 / 南韓,"",蔚山,"",""
129.31694,35.53614,大韩民国,蔚山广域市,蔚山,"",""
129.23123,35.85059,大韩民国,庆尚北道,慶州市,"",""
128.63909,35.94,大韩民国,大邱,Dong,"",""
127.1161,37.34215,韩国 / 南韓,京畿道,城南市,"",Gumi-dong
129.00902,35.23184,大韩民国,釜山,釜山广域市,"",""
128.99134,35.19724,大韩民国,釜山,釜山广域市,"",""
129.08266,35.13648,韩国 / 南韓,"",釜山,大淵6洞,""
129.21291,35.83409,大韩民国,庆尚北道,慶州市,"",""
129.22018,35.84208,大韩民国,庆尚北道,慶州市,"",""
129.2184,35.8598,大韩民国,庆尚北道,慶州市,"",""
129.07588,35.23489,韩国 / 南韓,"",釜山,長箭1洞,""
129.26308,35.54536,韩国 / 南韓,"",蔚山,"",Mugeo-dong
129.10017,35.20755,大韩民国,釜山,釜山广域市,"",""
129.28591,35.53404,大韩民国,蔚山广域市,蔚山,"",""
126.98444,36.78729,大韩民国,忠清南道,牙山市,"",""
129.26518,35.54979,大韩民国,蔚山广域市,蔚山,"",""
129.34402,35.54274,大韩民国,蔚山广域市,蔚山,"",""
129.3362,35.51281,大韩民国,蔚山广域市,Nam,"",""
129.18823,35.82547,大韩民国,庆尚北道,慶州市,"",""
129.2048,35.85107,大韩民国,庆尚北道,慶州市,"",""
129.30591,35.53523,大韩民国,蔚山广域市,蔚山,"",""
129.21879,35.83625,韩国 / 南韓,庆尚北道,慶州市,"",仁旺洞
129.22119,35.86387,大韩民国,庆尚北道,慶州市,"",""
129.11236,35.11429,大韩民国,釜山,釜山广域市,"",""
126.82076,37.20556,韩国 / 南韓,京畿道,華城市,"",""
127.44642,36.33491,大韩民国,大田,大田,"",""
126.82319,35.17928,大韩民国,光州,光州廣域市,"",""
128.96976,35.18072,韩国 / 南韓,"",釜山,龜浦2洞,三樂洞
126.64001,37.39595,韩国 / 南韓,"",仁川廣域市,松島2洞,""
129.03432,35.12468,大韩民国,釜山,釜山广域市,"",""
126.62784,37.48327,韩国 / 南韓,"",仁川廣域市,"",萬石洞
127.41769,36.2737,韩国 / 南韓,"",大田廣域市,山城洞,舊完洞
128.59175,35.9,大韩民国,大邱,大邱廣域市,"",""
126.89106,35.15248,大韩民国,光州,光州廣域市,"",""
126.92439,35.19232,韩国 / 南韓,"",光州廣域市,"",Munheung-dong
126.9232,35.14592,韩国 / 南韓,"",光州廣域市,瑞南洞,南洞
129.08285,35.18206,大韩民国,釜山,釜山广域市,"",""
129.10901,35.1912,韩国 / 南韓,"",釜山廣域市,安樂2洞,安樂洞
130.90434,37.49505,大韩民国,庆尚北道,鬱陵郡,"",""
